clients,final_accuracy_mean,final_accuracy_std,final_accuracy_ci_low,final_accuracy_ci_high,final_loss_mean,final_loss_std,final_loss_ci_low,final_loss_ci_high,best_accuracy_mean,rounds_to_90_best_mean,convergence_slope_last5,instability_events_mean,notes
2,0.9242424242424242,0.0032803992567592664,0.9160928030303029,0.9323920454545455,0.2568261573712031,0.03260236617169435,0.1758308534091269,0.33782146133327934,0.9431818181818182,1.0,-0.0009469696969697022,0.3333333333333333,Stable convergence under Dirichlet non-IID partitioning.
5,0.9318181818181818,0.005681818181818177,0.9177026238163468,0.9459337398200167,0.2121131718158722,0.019590406881049956,0.16344397548468675,0.26078236814705763,0.9431818181818182,1.0,-0.00018939393939402876,0.6666666666666666,Stable convergence under Dirichlet non-IID partitioning.
10,0.9375,0.011363636363636354,0.90926888399633,0.96573111600367,0.20386084417502084,0.015725707642694223,0.1647928678253592,0.24292882052468248,0.9431818181818182,1.0,-1.61350160773068e-16,0.0,Stable convergence under Dirichlet non-IID partitioning.
20,0.9375,0.005681818181818232,0.9233844419981648,0.9516155580018352,0.20111164450645447,0.017738085155876278,0.15704424181122473,0.2451790472016842,0.9488636363636364,1.0,-0.0005681818181818082,0.3333333333333333,Stable convergence under Dirichlet non-IID partitioning.
