round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9147727272727273,0.4097755253314972,0.004348904000039511,20,82560,10920,20,20,0.022569848450328323,1.0
2,0.8579545454545454,0.49170559644699097,0.004456435999941277,20,82560,10920,20,20,0.24488215050660073,0.9707692307692308
3,0.9147727272727273,0.312807559967041,0.004333148999990044,20,82560,10920,20,20,0.020418910650187173,1.0
4,0.9318181818181818,0.27420660853385925,0.004134991999990234,20,82560,10920,20,20,0.02274588111322373,1.0
5,0.9375,0.25601083040237427,0.004167609999967681,20,82560,10920,20,20,0.020391695527359845,1.0
6,0.9375,0.24566125869750977,0.0046164069999576895,20,82560,10920,20,20,0.01987371635623276,1.0
7,0.9488636363636364,0.23316608369350433,0.004172989000039706,20,82560,10920,20,20,0.01930716182105243,1.0
8,0.9431818181818182,0.2298993021249771,0.004282258999978694,20,82560,10920,20,20,0.01799252857454121,1.0
9,0.9488636363636364,0.22337904572486877,0.004257319999965148,20,82560,10920,20,20,0.01759114272426814,1.0
10,0.9488636363636364,0.21573981642723083,0.004328725000050326,20,82560,10920,20,20,0.017917544394731522,1.0
11,0.9488636363636364,0.21437272429466248,0.004676904999996623,20,82560,10920,20,20,0.016612023930069598,1.0
12,0.9488636363636364,0.21045535802841187,0.004336438999985148,20,82560,10920,20,20,0.016437232105090516,1.0
13,0.9545454545454546,0.20933766663074493,0.004227310000032958,20,82560,10920,20,20,0.016355993784964086,1.0
14,0.9488636363636364,0.20561952888965607,0.00425173399992218,20,82560,10920,20,20,0.015119023178704083,1.0
15,0.9375,0.2051515430212021,0.006324644999949669,20,82560,10920,20,20,0.014730145374778658,1.0
16,0.9431818181818182,0.2055659294128418,0.004024710999942727,20,82560,10920,20,20,0.013835163957992336,1.0
17,0.9431818181818182,0.20314574241638184,0.00437985199994273,20,82560,10920,20,20,0.014670883171493187,1.0
18,0.9545454545454546,0.20046450197696686,0.004011097999978119,20,82560,10920,20,20,0.014015495381318032,1.0
19,0.9545454545454546,0.19832998514175415,0.0038692089999585733,20,82560,10920,20,20,0.01366347426082939,1.0
20,0.9375,0.1980137676000595,0.003894848999948408,20,82560,10920,20,20,0.013645022572018207,1.0
21,0.9318181818181818,0.19696632027626038,0.004037871999912568,20,82560,10920,20,20,0.013417847896926105,1.0
22,0.9318181818181818,0.19543448090553284,0.0038904109999293723,20,82560,10920,20,20,0.012784046388696879,1.0
23,0.9431818181818182,0.19456829130649567,0.0038684799999373354,20,82560,10920,20,20,0.012099695019423961,1.0
24,0.9375,0.19297762215137482,0.0038091979999990144,20,82560,10920,20,20,0.012070158508140593,1.0
25,0.9318181818181818,0.19412541389465332,0.003989690000025803,20,82560,10920,20,20,0.011837193643441424,1.0
