round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9318181818181818,0.4135942757129669,0.004317543999945883,20,82560,21200,20,20,0.03612918446306139,0.999537037037037
2,0.9375,0.33742377161979675,0.004063451999968493,20,82560,21200,20,20,0.06869921283862368,0.9909656084656084
3,0.9375,0.29345977306365967,0.004069364999963909,20,82560,21200,20,20,0.03970340046216734,0.9942857142857143
4,0.9375,0.271519273519516,0.003994226000031631,20,82560,21200,20,20,0.03063051286735643,0.9985714285714286
5,0.9375,0.2628273367881775,0.0041657630000599966,20,82560,21200,20,20,0.026476537273266133,1.0
6,0.9318181818181818,0.24823622405529022,0.004088356000011117,20,82560,21200,20,20,0.02468858151698896,1.0
7,0.9375,0.23771975934505463,0.003961535000030381,20,82560,21200,20,20,0.029312850092577492,1.0
8,0.9375,0.23167476058006287,0.0039569150000033915,20,82560,21200,20,20,0.023589395731727338,1.0
9,0.9318181818181818,0.22733022272586823,0.00391776900005425,20,82560,21200,20,20,0.03045636942881629,1.0
10,0.9375,0.22345200181007385,0.003938817000062045,20,82560,21200,20,20,0.022043005051205,1.0
11,0.9375,0.22395490109920502,0.004115818000059335,20,82560,21200,20,20,0.02102615187345691,1.0
12,0.9375,0.21410919725894928,0.004014170000004924,20,82560,21200,20,20,0.021965767077108466,1.0
13,0.9318181818181818,0.21564745903015137,0.004383490999998685,20,82560,21200,20,20,0.019488346321259085,1.0
14,0.9375,0.2149779349565506,0.004018733000066277,20,82560,21200,20,20,0.019271087330889714,1.0
15,0.9261363636363636,0.2132912129163742,0.00411316200006695,20,82560,21200,20,20,0.018880808138419525,1.0
16,0.9375,0.21098169684410095,0.004169068999999581,20,82560,21200,20,20,0.018127292219287484,1.0
17,0.9375,0.21044649183750153,0.004212649999999485,20,82560,21200,20,20,0.01888085921673337,1.0
18,0.9318181818181818,0.20687605440616608,0.004291767999916374,20,82560,21200,20,20,0.018536930196569303,1.0
19,0.9318181818181818,0.20833756029605865,0.004190923999999541,20,82560,21200,20,20,0.0171312751743244,1.0
20,0.9318181818181818,0.20791015028953552,0.0042087180000862645,20,82560,21200,20,20,0.01667392637755256,1.0
21,0.9375,0.2063208520412445,0.00425478900001508,20,82560,21200,20,20,0.016466827346448554,1.0
22,0.9375,0.20728331804275513,0.004224211999940053,20,82560,21200,20,20,0.01720755971473409,1.0
23,0.9375,0.20609909296035767,0.004254435000007106,20,82560,21200,20,20,0.016199589234020095,1.0
24,0.9318181818181818,0.20587123930454254,0.004189633999999387,20,82560,21200,20,20,0.01596543819323415,1.0
25,0.9318181818181818,0.20548391342163086,0.0042011390000880056,20,82560,21200,20,20,0.01623302554653492,1.0
