round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.8295454545454546,0.4233942925930023,0.0023432830000729155,2,8256,1092,2,2,0.11081468127667904,0.9563492063492063
2,0.875,0.30342188477516174,0.0025913220000575166,2,8256,1092,2,2,0.05148931685835123,0.9904761904761905
3,0.9431818181818182,0.25513049960136414,0.0022412900000290392,2,8256,1092,2,2,0.01550490828230977,1.0
4,0.9261363636363636,0.2485795021057129,0.00225815600003898,2,8256,1092,2,2,0.01372583582997322,1.0
5,0.9261363636363636,0.25033220648765564,0.002253666000001431,2,8256,1092,2,2,0.00948350876569748,1.0
6,0.9204545454545454,0.2638873755931854,0.002276940999990984,2,8256,1092,2,2,0.01044068206101656,1.0
7,0.9261363636363636,0.24788691103458405,0.002255322999985765,2,8256,1092,2,2,0.0111112124286592,1.0
8,0.9318181818181818,0.24566754698753357,0.0022525050000012925,2,8256,1092,2,2,0.008873033802956343,1.0
9,0.9318181818181818,0.24928422272205353,0.0026437760000135313,2,8256,1092,2,2,0.008513146312907338,1.0
10,0.9204545454545454,0.2560887634754181,0.0025174560000778,2,8256,1092,2,2,0.007866274565458298,1.0
11,0.9204545454545454,0.26041179895401,0.0024070309999615347,2,8256,1092,2,2,0.008405778557062149,1.0
12,0.9204545454545454,0.25931695103645325,0.0022986970000147267,2,8256,1092,2,2,0.007610190659761429,1.0
13,0.9204545454545454,0.25137215852737427,0.002248696000037853,2,8256,1092,2,2,0.0068178437650203705,1.0
14,0.9204545454545454,0.2507166266441345,0.00230795900006342,2,8256,1092,2,2,0.007361015537753701,1.0
15,0.9375,0.2400534749031067,0.0022702050000589225,2,8256,1092,2,2,0.006987995933741331,1.0
16,0.9318181818181818,0.2350909560918808,0.002643899000076999,2,8256,1092,2,2,0.00740198465064168,1.0
17,0.9204545454545454,0.23838452994823456,0.002288940000084949,2,8256,1092,2,2,0.005990069592371583,1.0
18,0.9204545454545454,0.25639697909355164,0.002242735999971046,2,8256,1092,2,2,0.007640216266736388,1.0
19,0.9318181818181818,0.2537217438220978,0.0022688220000190995,2,8256,1092,2,2,0.006295189261436462,1.0
20,0.9261363636363636,0.25134533643722534,0.002232916000025398,2,8256,1092,2,2,0.00563124637119472,1.0
21,0.9261363636363636,0.260720819234848,0.002250791000051322,2,8256,1092,2,2,0.005722580710425973,1.0
22,0.9318181818181818,0.2647540867328644,0.0024514939999562557,2,8256,1092,2,2,0.006101687205955386,1.0
23,0.9318181818181818,0.24866876006126404,0.002588274000004276,2,8256,1092,2,2,0.006117081735283136,1.0
24,0.9204545454545454,0.24154344201087952,0.002276043999927424,2,8256,1092,2,2,0.004443688201718032,1.0
25,0.9204545454545454,0.24773988127708435,0.0022713259999136426,2,8256,1092,2,2,0.007574372924864292,1.0
