round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.8409090909090909,0.39705827832221985,0.002307146000021021,2,8256,2120,2,2,0.11081468127667904,0.9563492063492063
2,0.8863636363636364,0.27418816089630127,0.00217616400004772,2,8256,2120,2,2,0.04544570203870535,0.9936507936507937
3,0.9545454545454546,0.23442500829696655,0.0022122240000044258,2,8256,2120,2,2,0.015451112296432257,1.0
4,0.9375,0.2266242653131485,0.002221899999995003,2,8256,2120,2,2,0.014145891182124615,1.0
5,0.9375,0.23224760591983795,0.0022601609999810535,2,8256,2120,2,2,0.0102982590906322,1.0
6,0.9375,0.2372356802225113,0.0023305109999682827,2,8256,2120,2,2,0.010625039227306843,1.0
7,0.9375,0.23982347548007965,0.0021855389999245745,2,8256,2120,2,2,0.010877508670091629,1.0
8,0.9375,0.23723016679286957,0.002171712000063053,2,8256,2120,2,2,0.008972243871539831,1.0
9,0.9318181818181818,0.2396414875984192,0.0022550570000703374,2,8256,2120,2,2,0.00838135601952672,1.0
10,0.9318181818181818,0.23863448202610016,0.0021076429999311586,2,8256,2120,2,2,0.007908727275207639,1.0
11,0.9318181818181818,0.24088937044143677,0.002124565000030998,2,8256,2120,2,2,0.008727143984287977,1.0
12,0.9318181818181818,0.2420983761548996,0.002159147999918787,2,8256,2120,2,2,0.007337622344493866,1.0
13,0.9318181818181818,0.24085526168346405,0.0022641560000238314,2,8256,2120,2,2,0.0065921214409172535,1.0
14,0.9318181818181818,0.2440522313117981,0.00222297699997398,2,8256,2120,2,2,0.007647126680240035,1.0
15,0.9318181818181818,0.24235409498214722,0.0021955439999601367,2,8256,2120,2,2,0.007007019128650427,1.0
16,0.9318181818181818,0.24131903052330017,0.0021403299999747105,2,8256,2120,2,2,0.007425957126542926,1.0
17,0.9318181818181818,0.2412397712469101,0.0022103149999566085,2,8256,2120,2,2,0.005964708747342229,1.0
18,0.9318181818181818,0.24295121431350708,0.002142087000038373,2,8256,2120,2,2,0.007422220893204212,1.0
19,0.9318181818181818,0.24346628785133362,0.002193282000007457,2,8256,2120,2,2,0.005816834978759289,1.0
20,0.9318181818181818,0.24316328763961792,0.0023089360000767556,2,8256,2120,2,2,0.005704576149582863,1.0
21,0.9318181818181818,0.2434898316860199,0.002206796999985272,2,8256,2120,2,2,0.006422414211556315,1.0
22,0.9318181818181818,0.24385906755924225,0.0022151209999492494,2,8256,2120,2,2,0.006326457718387246,1.0
23,0.9318181818181818,0.2428244650363922,0.002355190000002949,2,8256,2120,2,2,0.006057478254660964,1.0
24,0.9318181818181818,0.24026703834533691,0.002197826000042369,2,8256,2120,2,2,0.004582936177030206,1.0
25,0.9318181818181818,0.23934993147850037,0.002173607000031552,2,8256,2120,2,2,0.007372667663730681,1.0
