round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9090909090909091,0.3074197471141815,0.002841462999981559,5,20640,5300,5,5,0.10182842947542667,0.9743772893772894
2,0.9261363636363636,0.25549888610839844,0.0027895160000070973,5,20640,5300,5,5,0.037335488200187686,0.9982142857142857
3,0.875,0.26986971497535706,0.0028048579999904177,5,20640,5300,5,5,0.04053120594471693,0.9982142857142857
4,0.9318181818181818,0.2368631213903427,0.002783179000061864,5,20640,5300,5,5,0.05182886887341738,0.9876923076923076
5,0.9318181818181818,0.24260355532169342,0.0027403640000329688,5,20640,5300,5,5,0.03629280645400286,0.9968911917098445
6,0.9034090909090909,0.23528194427490234,0.0026848180000342836,5,20640,5300,5,5,0.025771052949130534,1.0
7,0.9431818181818182,0.22474656999111176,0.002673142000048756,5,20640,5300,5,5,0.022968585416674615,1.0
8,0.9431818181818182,0.22036296129226685,0.002630731000067499,5,20640,5300,5,5,0.020927629619836807,1.0
9,0.9318181818181818,0.21683244407176971,0.0026287550000461124,5,20640,5300,5,5,0.019815513119101524,1.0
10,0.9318181818181818,0.21372079849243164,0.0027990690000478935,5,20640,5300,5,5,0.030050262156873942,0.9907692307692307
11,0.9147727272727273,0.2157750129699707,0.0027409059999854435,5,20640,5300,5,5,0.017962310649454593,1.0
12,0.9147727272727273,0.2186867594718933,0.002700595999954203,5,20640,5300,5,5,0.01923169931396842,1.0
13,0.9147727272727273,0.2141520380973816,0.002670613999953275,5,20640,5300,5,5,0.01595179233700037,1.0
14,0.9147727272727273,0.23622126877307892,0.0027149469999585563,5,20640,5300,5,5,0.01602662671357393,1.0
15,0.9147727272727273,0.219132199883461,0.0027453380000679317,5,20640,5300,5,5,0.015471517015248537,1.0
16,0.9204545454545454,0.22484064102172852,0.0027981169999975464,5,20640,5300,5,5,0.014639695920050145,1.0
17,0.9147727272727273,0.21222542226314545,0.0027400719999377543,5,20640,5300,5,5,0.014598550088703633,1.0
18,0.9147727272727273,0.22089213132858276,0.002713085999971554,5,20640,5300,5,5,0.013906674552708864,1.0
19,0.9204545454545454,0.21444088220596313,0.0027637289999802306,5,20640,5300,5,5,0.013218816928565502,1.0
20,0.9204545454545454,0.21063895523548126,0.0027885030000334154,5,20640,5300,5,5,0.01305795619264245,1.0
21,0.9204545454545454,0.20815147459506989,0.0027433139999857303,5,20640,5300,5,5,0.012973913364112378,1.0
22,0.9261363636363636,0.20660777390003204,0.0027080380000370496,5,20640,5300,5,5,0.012600861303508282,1.0
23,0.9261363636363636,0.20850181579589844,0.002744519999964723,5,20640,5300,5,5,0.012388836964964867,1.0
24,0.9261363636363636,0.20815394818782806,0.0027204420000543905,5,20640,5300,5,5,0.012294695246964693,1.0
25,0.9318181818181818,0.20708638429641724,0.0027909560000125566,5,20640,5300,5,5,0.011942064855247736,1.0
