round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9261363636363636,0.3211541473865509,0.005839192999928855,5,20640,20680,5,5,0.056727916747331616,0.9963987575228112
2,0.9261363636363636,0.2768093943595886,0.0055064830000901566,5,20640,20680,5,5,0.1667971968650818,0.9705882352941176
3,0.9431818181818182,0.23876838386058807,0.004775882000103593,5,20640,20680,5,5,0.041076285764575005,0.9970588235294118
4,0.9375,0.23139061033725739,0.004623262999984945,5,20640,20680,5,5,0.028718749061226845,1.0
5,0.9375,0.22124701738357544,0.004866193999987445,5,20640,20680,5,5,0.027037063613533974,1.0
6,0.9375,0.22126874327659607,0.004679480000049807,5,20640,20680,5,5,0.027067845687270164,1.0
7,0.9375,0.22180069983005524,0.004601993000051152,5,20640,20680,5,5,0.02402900382876396,1.0
8,0.9375,0.21330727636814117,0.006633402000034039,5,20640,20680,5,5,0.02188682705163956,1.0
9,0.9375,0.20902681350708008,0.006850631999895995,5,20640,20680,5,5,0.020577502064406873,1.0
10,0.9375,0.20863567292690277,0.004807015000096726,5,20640,20680,5,5,0.020719397626817227,1.0
11,0.9375,0.20952744781970978,0.0048384169999735605,5,20640,20680,5,5,0.018884262442588805,1.0
12,0.9488636363636364,0.2068902999162674,0.004745794999962527,5,20640,20680,5,5,0.018642028234899043,1.0
13,0.9488636363636364,0.2063085436820984,0.004571493999947052,5,20640,20680,5,5,0.01793695390224457,1.0
14,0.9488636363636364,0.20405668020248413,0.006445890999884796,5,20640,20680,5,5,0.025048877112567425,1.0
15,0.9488636363636364,0.203793004155159,0.004881818000058047,5,20640,20680,5,5,0.017461507953703402,1.0
16,0.9488636363636364,0.2042461782693863,0.0047167149998585955,5,20640,20680,5,5,0.01896041240543127,1.0
17,0.9488636363636364,0.20216241478919983,0.0046201039999687055,5,20640,20680,5,5,0.0190292252227664,1.0
18,0.9488636363636364,0.20469126105308533,0.004978787000027296,5,20640,20680,5,5,0.01600761590525508,1.0
19,0.9431818181818182,0.20630712807178497,0.0046045039998716675,5,20640,20680,5,5,0.015234564431011677,1.0
20,0.9431818181818182,0.20444415509700775,0.0046612040000582056,5,20640,20680,5,5,0.0149693438783288,1.0
21,0.9431818181818182,0.20541377365589142,0.006538151000086145,5,20640,20680,5,5,0.014734738133847713,1.0
22,0.9431818181818182,0.20368047058582306,0.004972673000111172,5,20640,20680,5,5,0.014268360659480095,1.0
23,0.9488636363636364,0.2040189802646637,0.006222600999990391,5,20640,20680,5,5,0.0144423708319664,1.0
24,0.9431818181818182,0.20491012930870056,0.005893707000041104,5,20640,20680,5,5,0.013549046032130719,1.0
25,0.9431818181818182,0.2073575109243393,0.004633558000023186,5,20640,20680,5,5,0.012912061996757984,1.0
