round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9318181818181818,0.26367121934890747,0.0021862510000119073,2,8256,1092,2,2,0.04136225767433643,0.996875
2,0.9318181818181818,0.23625293374061584,0.0021020679999992353,2,8256,1092,2,2,0.03795430716127157,0.9921875
3,0.9261363636363636,0.2280247062444687,0.0021292420000236234,2,8256,1092,2,2,0.023056495003402233,1.0
4,0.9204545454545454,0.24491743743419647,0.002157836000037605,2,8256,1092,2,2,0.025788793805986643,0.9984375
5,0.9261363636363636,0.22338081896305084,0.0020425669999895035,2,8256,1092,2,2,0.015889387112110853,1.0
6,0.9261363636363636,0.22455960512161255,0.0021186440000064977,2,8256,1092,2,2,0.014466805383563042,1.0
7,0.9147727272727273,0.21994324028491974,0.0023190219999378314,2,8256,1092,2,2,0.01473332243040204,1.0
8,0.9375,0.21031799912452698,0.002020967000021301,2,8256,1092,2,2,0.012168091721832752,1.0
9,0.9318181818181818,0.20698189735412598,0.0019950150000340727,2,8256,1092,2,2,0.010955663863569498,1.0
10,0.9318181818181818,0.21897467970848083,0.0020054159999745025,2,8256,1092,2,2,0.010623410809785128,1.0
11,0.9318181818181818,0.22638769447803497,0.00241841900003692,2,8256,1092,2,2,0.009758496657013893,1.0
12,0.9261363636363636,0.22755402326583862,0.0021018579999463327,2,8256,1092,2,2,0.009472907986491919,1.0
13,0.9261363636363636,0.223722442984581,0.0020132189999912953,2,8256,1092,2,2,0.009152034297585487,1.0
14,0.9261363636363636,0.24116145074367523,0.002028658999961408,2,8256,1092,2,2,0.008175364695489407,1.0
15,0.9204545454545454,0.2534376084804535,0.002171848999978465,2,8256,1092,2,2,0.00796940946020186,1.0
16,0.9204545454545454,0.24799294769763947,0.0022242380000534467,2,8256,1092,2,2,0.0076675990130752325,1.0
17,0.9318181818181818,0.25219106674194336,0.0021487000000206535,2,8256,1092,2,2,0.007399633293971419,1.0
18,0.9261363636363636,0.25450563430786133,0.0021711939999704555,2,8256,1092,2,2,0.00755676906555891,1.0
19,0.9204545454545454,0.2659439146518707,0.002153561999989506,2,8256,1092,2,2,0.007445860421285033,1.0
20,0.9147727272727273,0.2657458186149597,0.002186176999998679,2,8256,1092,2,2,0.007168676005676389,1.0
21,0.9090909090909091,0.268970251083374,0.002185876999988068,2,8256,1092,2,2,0.006914817728102207,1.0
22,0.9204545454545454,0.2670149803161621,0.002165124999919499,2,8256,1092,2,2,0.006542083108797669,1.0
23,0.9204545454545454,0.26139333844184875,0.002159349999942606,2,8256,1092,2,2,0.0063789174892008305,1.0
24,0.9147727272727273,0.26317712664604187,0.002177859999960674,2,8256,1092,2,2,0.006442884216085076,1.0
25,0.9204545454545454,0.2670237421989441,0.002191512000081275,2,8256,1092,2,2,0.006358909187838435,1.0
