round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9204545454545454,0.41047364473342896,0.004368998999893847,20,82560,21200,20,20,0.022569848450328323,1.0
2,0.8579545454545454,0.486131489276886,0.0041902849999360114,20,82560,21200,20,20,0.23372513158246874,0.9715384615384616
3,0.9147727272727273,0.30961844325065613,0.004189742999983537,20,82560,21200,20,20,0.020468799039372244,1.0
4,0.9318181818181818,0.2737814784049988,0.004201837999971758,20,82560,21200,20,20,0.022487470135092735,1.0
5,0.9375,0.2599112391471863,0.0041709779999337115,20,82560,21200,20,20,0.020205842261202634,1.0
6,0.9375,0.2482338398694992,0.004206498999906216,20,82560,21200,20,20,0.019739754684269428,1.0
7,0.9431818181818182,0.23612412810325623,0.004191294000065682,20,82560,21200,20,20,0.01914683827199042,1.0
8,0.9431818181818182,0.2345895916223526,0.004210266000086449,20,82560,21200,20,20,0.017801971780136226,1.0
9,0.9431818181818182,0.2282036691904068,0.004127414999970824,20,82560,21200,20,20,0.017506489320658146,1.0
10,0.9431818181818182,0.22334185242652893,0.004181962999950883,20,82560,21200,20,20,0.017806716659106315,1.0
11,0.9488636363636364,0.21857886016368866,0.004150446000039665,20,82560,21200,20,20,0.016427547647618113,1.0
12,0.9488636363636364,0.21576620638370514,0.0041870499999276944,20,82560,21200,20,20,0.016290306184055227,1.0
13,0.9545454545454546,0.21336154639720917,0.004166387999930521,20,82560,21200,20,20,0.016297586200380465,1.0
14,0.9431818181818182,0.2137000411748886,0.004198885000050723,20,82560,21200,20,20,0.014927564444951713,1.0
15,0.9431818181818182,0.21746860444545746,0.004190515999994204,20,82560,21200,20,20,0.014539470162708313,1.0
16,0.9375,0.21180029213428497,0.0041942459999972925,20,82560,21200,20,20,0.01369385467848474,1.0
17,0.9431818181818182,0.20429588854312897,0.004256392000002052,20,82560,21200,20,20,0.01450608198356349,1.0
18,0.9431818181818182,0.20494981110095978,0.004152293999936774,20,82560,21200,20,20,0.013991351216100156,1.0
19,0.9488636363636364,0.2035313993692398,0.004214957000044706,20,82560,21200,20,20,0.01374082185793668,1.0
20,0.9375,0.202379509806633,0.004198062000000391,20,82560,21200,20,20,0.013769727991893887,1.0
21,0.9431818181818182,0.20008732378482819,0.00424153500000557,20,82560,21200,20,20,0.013438533269800245,1.0
22,0.9431818181818182,0.20205801725387573,0.004200423000042974,20,82560,21200,20,20,0.012997857050504536,1.0
23,0.9375,0.2025911957025528,0.004145403999928021,20,82560,21200,20,20,0.012328078877180815,1.0
24,0.9318181818181818,0.20507968962192535,0.004056911000020591,20,82560,21200,20,20,0.012322133197449148,1.0
25,0.9318181818181818,0.20797768235206604,0.004070356999932301,20,82560,21200,20,20,0.012065397913102061,1.0
