round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9375,0.3625689446926117,0.005672689999983049,10,41280,41360,10,10,0.033213190670358016,1.0
2,0.9431818181818182,0.29037022590637207,0.007911675000059404,10,41280,41360,10,10,0.05085206450894475,0.9956521739130435
3,0.9431818181818182,0.2605454623699188,0.007345009999880858,10,41280,41360,10,10,0.039097186736762525,0.9971014492753623
4,0.9431818181818182,0.2395099252462387,0.005696968999927776,10,41280,41360,10,10,0.024021012568846346,1.0
5,0.9375,0.2302534431219101,0.0055974179999793705,10,41280,41360,10,10,0.025335490144789218,1.0
6,0.9375,0.23071232438087463,0.005738444999906278,10,41280,41360,10,10,0.022528741415590046,1.0
7,0.9375,0.22316788136959076,0.00775544499992975,10,41280,41360,10,10,0.01920194998383522,1.0
8,0.9375,0.21692298352718353,0.005870682000022498,10,41280,41360,10,10,0.02022443376481533,1.0
9,0.9375,0.21108275651931763,0.005625409000003856,10,41280,41360,10,10,0.01738772662356496,1.0
10,0.9488636363636364,0.2038542628288269,0.005526400000007925,10,41280,41360,10,10,0.019998690485954283,1.0
11,0.9488636363636364,0.2045229971408844,0.005673059999935504,10,41280,41360,10,10,0.021086247824132442,1.0
12,0.9431818181818182,0.20643585920333862,0.006090980999942985,10,41280,41360,10,10,0.016907912865281104,1.0
13,0.9488636363636364,0.20402175188064575,0.0071927629999208875,10,41280,41360,10,10,0.01670421790331602,1.0
14,0.9375,0.201062873005867,0.005838102999859984,10,41280,41360,10,10,0.01739323167130351,1.0
15,0.9318181818181818,0.20279358327388763,0.005542572999956974,10,41280,41360,10,10,0.016062785778194665,1.0
16,0.9431818181818182,0.20354288816452026,0.005529701000114073,10,41280,41360,10,10,0.013451853487640619,1.0
17,0.9488636363636364,0.20326924324035645,0.005507866000016293,10,41280,41360,10,10,0.01409497084096074,1.0
18,0.9545454545454546,0.20207959413528442,0.00752380400012953,10,41280,41360,10,10,0.014691138872876763,1.0
19,0.9375,0.1994389146566391,0.007216714999913165,10,41280,41360,10,10,0.014135978370904922,1.0
20,0.9488636363636364,0.19898401200771332,0.005713796000009097,10,41280,41360,10,10,0.012700587324798108,1.0
21,0.9431818181818182,0.1977796107530594,0.005665064999902825,10,41280,41360,10,10,0.012741525704041124,1.0
22,0.9431818181818182,0.19650334119796753,0.005705474000023969,10,41280,41360,10,10,0.012539029959589243,1.0
23,0.9431818181818182,0.1950731724500656,0.007383290999996461,10,41280,41360,10,10,0.01254670014604926,1.0
24,0.9375,0.19352763891220093,0.005928286000198568,10,41280,41360,10,10,0.012753402907401323,1.0
25,0.9375,0.19424854218959808,0.005737850999821603,10,41280,41360,10,10,0.013173057744279505,1.0
