round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9375,0.22023500502109528,0.0025795459999926607,2,8256,2120,2,2,0.0716638108715415,0.98301329394387
2,0.9431818181818182,0.20656467974185944,0.002124825000009878,2,8256,2120,2,2,0.03045654483139515,0.9977843426883308
3,0.9488636363636364,0.20118331909179688,0.002136953999979596,2,8256,2120,2,2,0.017519967630505562,1.0
4,0.9261363636363636,0.20013947784900665,0.0022322799999301424,2,8256,2120,2,2,0.015444723889231682,1.0
5,0.9431818181818182,0.19951295852661133,0.002265167000018664,2,8256,2120,2,2,0.013045966625213623,1.0
6,0.9431818181818182,0.19819937646389008,0.0022591700000020865,2,8256,2120,2,2,0.011353212874382734,1.0
7,0.9488636363636364,0.2044014036655426,0.0021833980000565134,2,8256,2120,2,2,0.009569032583385706,1.0
8,0.9431818181818182,0.2016875296831131,0.0020939049999242343,2,8256,2120,2,2,0.009807069320231676,1.0
9,0.9375,0.20581389963626862,0.0022173090000023876,2,8256,2120,2,2,0.00928626349195838,1.0
10,0.9431818181818182,0.20718903839588165,0.0022368760000972543,2,8256,2120,2,2,0.008263896917924285,1.0
11,0.9375,0.20431070029735565,0.0022549150000941154,2,8256,2120,2,2,0.008187973871827126,1.0
12,0.9431818181818182,0.2096560150384903,0.0023566679999476037,2,8256,2120,2,2,0.00680789421312511,1.0
13,0.9375,0.2099439650774002,0.0022326600000042163,2,8256,2120,2,2,0.007238613208755851,1.0
14,0.9375,0.2148212492465973,0.002149312000028658,2,8256,2120,2,2,0.006851038429886103,1.0
15,0.9431818181818182,0.21495260298252106,0.0022449399999686648,2,8256,2120,2,2,0.006014889804646373,1.0
16,0.9431818181818182,0.21504245698451996,0.0022257130000298275,2,8256,2120,2,2,0.005825459025800228,1.0
17,0.9431818181818182,0.21765436232089996,0.0021859359999325534,2,8256,2120,2,2,0.005931699648499489,1.0
18,0.9375,0.21769742667675018,0.0022135840000601092,2,8256,2120,2,2,0.005660786060616374,1.0
19,0.9375,0.2188948690891266,0.0022497920000432714,2,8256,2120,2,2,0.005025984952226281,1.0
20,0.9375,0.21878719329833984,0.0022117580000440284,2,8256,2120,2,2,0.005245089530944824,1.0
21,0.9375,0.22105441987514496,0.0021581380000270656,2,8256,2120,2,2,0.005140248453244567,1.0
22,0.9375,0.22097359597682953,0.0021610439999903974,2,8256,2120,2,2,0.0049628689885139465,1.0
23,0.9375,0.22311563789844513,0.002141523999966921,2,8256,2120,2,2,0.004735471913591027,1.0
24,0.9375,0.2223772555589676,0.002125882999962414,2,8256,2120,2,2,0.004717332194559276,1.0
25,0.9375,0.22460244596004486,0.0021810959999584156,2,8256,2120,2,2,0.004570557037368417,1.0
