round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9318181818181818,0.22706426680088043,0.0028182009999682123,2,8256,2120,2,2,0.0716638108715415,0.98301329394387
2,0.9375,0.20676212012767792,0.0023570889999291467,2,8256,2120,2,2,0.030602801591157913,0.9977843426883308
3,0.9375,0.2132773995399475,0.002568329000041558,2,8256,2120,2,2,0.017710070125758648,1.0
4,0.9375,0.21135888993740082,0.0023270590000947777,2,8256,2120,2,2,0.014938107691705227,1.0
5,0.9375,0.20443691313266754,0.00228083299998616,2,8256,2120,2,2,0.013199484907090664,1.0
6,0.9318181818181818,0.20560678839683533,0.0023723650000420093,2,8256,2120,2,2,0.011020314879715443,1.0
7,0.9431818181818182,0.21712294220924377,0.0023230430000467095,2,8256,2120,2,2,0.008927862858399749,1.0
8,0.9318181818181818,0.20408181846141815,0.0023177279999799794,2,8256,2120,2,2,0.009097704198211432,1.0
9,0.9261363636363636,0.21290850639343262,0.0023107550000531774,2,8256,2120,2,2,0.008913146331906319,1.0
10,0.9261363636363636,0.21480731666088104,0.0023684420000336104,2,8256,2120,2,2,0.007880277931690216,1.0
11,0.9204545454545454,0.22301608324050903,0.0023561079999581125,2,8256,2120,2,2,0.00806024600751698,1.0
12,0.9204545454545454,0.22756849229335785,0.0023399789999984932,2,8256,2120,2,2,0.006683901185169816,1.0
13,0.9261363636363636,0.21745629608631134,0.002335089999974116,2,8256,2120,2,2,0.007222081767395139,1.0
14,0.9204545454545454,0.2263084053993225,0.0023537860000715227,2,8256,2120,2,2,0.0068227509036660194,1.0
15,0.9261363636363636,0.2296895831823349,0.002341136000040933,2,8256,2120,2,2,0.006014692829921842,1.0
16,0.9147727272727273,0.22438926994800568,0.002334517000008418,2,8256,2120,2,2,0.005718145286664367,1.0
17,0.9261363636363636,0.22629694640636444,0.00236465299997235,2,8256,2120,2,2,0.006086551118642092,1.0
18,0.9318181818181818,0.22229896485805511,0.0024102620000121533,2,8256,2120,2,2,0.006055485922843218,1.0
19,0.9318181818181818,0.2284247726202011,0.0023681170000600105,2,8256,2120,2,2,0.005382908973842859,1.0
20,0.9318181818181818,0.22765599191188812,0.0023349079999661626,2,8256,2120,2,2,0.005553240887820721,1.0
21,0.9261363636363636,0.23431752622127533,0.002379088999987289,2,8256,2120,2,2,0.005433100275695324,1.0
22,0.9318181818181818,0.23439379036426544,0.00233716299999287,2,8256,2120,2,2,0.005102384719066322,1.0
23,0.9261363636363636,0.23588651418685913,0.002338370999950712,2,8256,2120,2,2,0.005086342571303248,1.0
24,0.9261363636363636,0.23659442365169525,0.002365621999956602,2,8256,2120,2,2,0.005143581191077828,1.0
25,0.9261363636363636,0.2336062490940094,0.0023702790000470486,2,8256,2120,2,2,0.004976791678927839,1.0
