round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9204545454545454,0.40251457691192627,0.0065716539997993095,10,41280,41360,10,10,0.07289111478021368,0.9817136150234742
2,0.9147727272727273,0.2992810904979706,0.00824415399983991,10,41280,41360,10,10,0.06145416866056621,0.9871830985915493
3,0.9261363636363636,0.2731902301311493,0.005877488999885827,10,41280,41360,10,10,0.06923044696450234,0.9745305164319249
4,0.9204545454545454,0.2635127902030945,0.005675416000030964,10,41280,41360,10,10,0.04414288937114179,0.99
5,0.9090909090909091,0.2602088749408722,0.005559501000107048,10,41280,41360,10,10,0.029099870147183536,1.0
6,0.9034090909090909,0.25190281867980957,0.005472829999916939,10,41280,41360,10,10,0.023633446916937827,1.0
7,0.9034090909090909,0.24603089690208435,0.005557905000159735,10,41280,41360,10,10,0.025856332620605826,1.0
8,0.9034090909090909,0.23590435087680817,0.0058162439997886395,10,41280,41360,10,10,0.02138162883929908,1.0
9,0.9034090909090909,0.2375466227531433,0.00546510499998476,10,41280,41360,10,10,0.020253346301615238,1.0
10,0.9034090909090909,0.24021495878696442,0.005782084999964354,10,41280,41360,10,10,0.019458393892273308,1.0
11,0.9090909090909091,0.23614715039730072,0.00551979100009703,10,41280,41360,10,10,0.02007009885273874,1.0
12,0.9147727272727273,0.23478974401950836,0.005440376000024116,10,41280,41360,10,10,0.02150062001310289,0.995
13,0.9090909090909091,0.23398739099502563,0.00557824299994536,10,41280,41360,10,10,0.01619316996075213,1.0
14,0.9090909090909091,0.23127883672714233,0.005627905999972427,10,41280,41360,10,10,0.01788470628671348,1.0
15,0.9090909090909091,0.2308908849954605,0.005469771999969453,10,41280,41360,10,10,0.01582095418125391,1.0
16,0.9147727272727273,0.22818924486637115,0.005737997999858635,10,41280,41360,10,10,0.016750468173995614,1.0
17,0.9147727272727273,0.2281520962715149,0.005597545999989961,10,41280,41360,10,10,0.016851943219080567,1.0
18,0.9090909090909091,0.22986635565757751,0.005504609999888999,10,41280,41360,10,10,0.017732092505320908,1.0
19,0.9090909090909091,0.22617779672145844,0.005568881000044712,10,41280,41360,10,10,0.04881315310485661,0.98
20,0.9090909090909091,0.2275165468454361,0.005526315999986764,10,41280,41360,10,10,0.013717293227091431,1.0
21,0.9147727272727273,0.2262510359287262,0.00562311899989254,10,41280,41360,10,10,0.01471317494288087,1.0
22,0.9147727272727273,0.2252190262079239,0.005866968999953315,10,41280,41360,10,10,0.014282315177842975,1.0
23,0.9147727272727273,0.2269766926765442,0.005468417999964004,10,41280,41360,10,10,0.014495104784145951,1.0
24,0.9204545454545454,0.22478701174259186,0.005506602999957977,10,41280,41360,10,10,0.014340015733614564,1.0
25,0.9204545454545454,0.2238316684961319,0.005474985000091692,10,41280,41360,10,10,0.01371604590676725,1.0
