round,global_accuracy,global_loss,round_duration_s,participating_clients,bytes_sent,bytes_received,messages_sent,messages_received,mean_local_loss,mean_local_accuracy
1,0.9375,0.3624669313430786,0.0031202559999883306,10,41280,10600,10,10,0.033213190670358016,1.0
2,0.9431818181818182,0.29039180278778076,0.002911584999992556,10,41280,10600,10,10,0.05082637425512075,0.9956521739130435
3,0.9431818181818182,0.2605421841144562,0.002960016000088217,10,41280,10600,10,10,0.03914361465722323,0.9971014492753623
4,0.9431818181818182,0.23948894441127777,0.0029827969999587367,10,41280,10600,10,10,0.02403208175674081,1.0
5,0.9375,0.23022174835205078,0.0030335879999938697,10,41280,10600,10,10,0.02536042407155037,1.0
6,0.9375,0.23066334426403046,0.002976109999963228,10,41280,10600,10,10,0.022539356350898744,1.0
7,0.9375,0.22322611510753632,0.003082005000010213,10,41280,10600,10,10,0.019206118304282427,1.0
8,0.9375,0.21699701249599457,0.003071031999979823,10,41280,10600,10,10,0.020228370372205973,1.0
9,0.9375,0.21125341951847076,0.003084263000005194,10,41280,10600,10,10,0.017406649608165025,1.0
10,0.9488636363636364,0.20407675206661224,0.0035661370000070747,10,41280,10600,10,10,0.020019890926778316,1.0
11,0.9488636363636364,0.20454879105091095,0.0033641830000306072,10,41280,10600,10,10,0.02107434896752238,1.0
12,0.9431818181818182,0.20657764375209808,0.003338798999948267,10,41280,10600,10,10,0.016918189730495213,1.0
13,0.9488636363636364,0.2042146772146225,0.0031825449999587363,10,41280,10600,10,10,0.016714966855943203,1.0
14,0.9431818181818182,0.2013065367937088,0.003246799000066858,10,41280,10600,10,10,0.01739822356030345,1.0
15,0.9318181818181818,0.2030874788761139,0.0033067809999920428,10,41280,10600,10,10,0.01608754489570856,1.0
16,0.9375,0.20375275611877441,0.003023335999955634,10,41280,10600,10,10,0.01346754990518093,1.0
17,0.9431818181818182,0.20343366265296936,0.002977187000055892,10,41280,10600,10,10,0.014120144164189696,1.0
18,0.9545454545454546,0.20251941680908203,0.0029639809999935096,10,41280,10600,10,10,0.014727424690499901,1.0
19,0.9375,0.19986720383167267,0.0031603490000406964,10,41280,10600,10,10,0.01415273007005453,1.0
20,0.9488636363636364,0.19915984570980072,0.003016921000039474,10,41280,10600,10,10,0.012727204151451588,1.0
21,0.9431818181818182,0.1980791538953781,0.003033560999938345,10,41280,10600,10,10,0.012772274762392044,1.0
22,0.9431818181818182,0.19680963456630707,0.0031320840000717,10,41280,10600,10,10,0.012569061387330294,1.0
23,0.9431818181818182,0.19532419741153717,0.0030157229999758783,10,41280,10600,10,10,0.01258868952281773,1.0
24,0.9375,0.1938135027885437,0.002995452000050136,10,41280,10600,10,10,0.01276577515527606,1.0
25,0.9375,0.19468821585178375,0.003080448999980945,10,41280,10600,10,10,0.013195835379883647,1.0
